OperatorName,OfficeLineId,OperatorLineId,ClusterName,FromDate,ToDate,ClusterId,LineType,LineTypeDesc,ClusterSubDesc
סופרבוס,37009,9,העמקים,20/03/2015,01/01/2200,120,1,עירוני,יקנעם,
סופרבוס,37011,11,פרוזדור ירושלים,01/01/2005,01/01/2200,170,1,עירוני,בית שמש,
סופרבוס,37077,77,העמקים,27/10/2015,01/01/2200,120,1,עירוני,טבריה,
סופרבוס,37081,81,פרוזדור ירושלים,01/01/2005,01/01/2200,170,1,עירוני,בית שמש,
סופרבוס,37087,87,העמקים,03/07/2015,01/01/2200,120,1,עירוני,טבריה,
סופרבוס,38006,6,העמקים,20/03/2015,01/01/2200,120,1,עירוני,עפולה,
סופרבוס,38011,11,העמקים,03/07/2015,01/01/2200,120,1,עירוני,טבריה,
סופרבוס,38012,12,העמקים,20/03/2015,01/01/2200,120,1,עירוני,עפולה,
סופרבוס,38092,92,העמקים,30/08/2015,01/01/2200,120,1,עירוני,יקנעם,
סופרבוס,39002,2,העמקים,19/12/2014,01/01/2200,120,1,עירוני,יקנעם,
סופרבוס,39005,5,העמקים,03/07/2015,01/01/2200,120,1,עירוני,טבריה,
סופרבוס,39089,89,העמקים,12/11/2014,01/01/2200,120,1,עירוני,יקנעם,
סופרבוס,40019,19,העמקים,05/01/2015,01/01/2200,120,2,אזורי,עפולה,
סופרבוס,40080,80,פרוזדור ירושלים,01/01/2005,01/01/2200,170,1,עירוני,בית שמש,
סופרבוס,40082,82,פרוזדור ירושלים,01/01/2005,01/01/2200,170,1,עירוני,בית שמש,
סופרבוס,41091,91,העמקים,30/08/2015,01/01/2200,120,1,עירוני,יקנעם,
סופרבוס,42023,23,העמקים,27/04/2015,01/01/2200,120,2,אזורי,טבריה,
סופרבוס,43085,85,העמקים,16/06/2015,01/01/2200,120,3,בינעירוני,טבריה,
סופרבוס,45004,4,העמקים,03/07/2015,01/01/2200,120,1,עירוני,טבריה,
סופרבוס,47084,84,העמקים,08/06/2015,01/01/2200,120,1,עירוני,טבריה,
סופרבוס,50001,1,העמקים,19/12/2014,01/01/2200,120,1,עירוני,יקנעם,
סופרבוס,50007,7,פרוזדור ירושלים,29/09/2015,01/01/2200,170,1,עירוני,בית שמש,
סופרבוס,52003,3,העמקים,20/03/2015,01/01/2200,120,1,עירוני,עפולה,
סופרבוס,54081,81,העמקים,15/09/2014,01/01/2200,120,1,עירוני,יקנעם,
סופרבוס,54082,82,העמקים,27/05/2015,01/01/2200,120,1,עירוני,טבריה,
סופרבוס,55080,80,העמקים,27/05/2015,01/01/2200,120,1,עירוני,טבריה,
סופרבוס,57002,2,העמקים,20/03/2015,01/01/2200,120,1,עירוני,עפולה,
סופרבוס,58081,81,העמקים,27/05/2015,01/01/2200,120,1,עירוני,טבריה,
סופרבוס,65001,1,העמקים,03/07/2015,01/01/2200,120,1,עירוני,טבריה,
סיטי פס,73001,1,רכבת קלה ירושלים,21/08/2012,01/01/2200,210,1,עירוני,,
עמל חיפה שירות מוניות עירוני ובין עירוני בעמ,4225152,999,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
עמל חיפה שירות מוניות עירוני ובין עירוני בעמ,5228152,900,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
קווי הגליל שירות מוניות סדיר בעמ,4102153,2,מוניות שירות,01/10/2014,01/01/2200,249,1,עירוני,,
קווי הגליל שירות מוניות סדיר בעמ,4215153,22,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
קווי הגליל שירות מוניות סדיר בעמ,4217153,188,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
קווי הגליל שירות מוניות סדיר בעמ,4222153,52,מוניות שירות,01/10/2014,01/01/2200,249,1,עירוני,,
קווי הגליל שירות מוניות סדיר בעמ,4223153,165,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
קווי הגליל שירות מוניות סדיר בעמ,4229153,271,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
קווי שאנן 2004,4101154,19,מוניות שירות,01/10/2014,01/01/2200,249,1,עירוני,,
קווי שירות במוניות טבריה והצפון בעמ,4207171,28,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
קווי שירות במוניות טבריה והצפון בעמ,4226171,430,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
קווי שירות במוניות טבריה והצפון בעמ,4227171,836,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
קווים,10109,109,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,10110,110,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,10116,116,חשמונאים,01/08/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,10136,136,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,10137,137,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,10138,138,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,10219,219,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10236,236,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,10237,237,"אונו - פ""ת",01/11/2011,01/01/2200,208,3,בינעירוני,אונו,
קווים,10276,276,אונו-אלעד,31/05/2016,01/01/2200,209,2,אזורי,אלעד,
קווים,10277,277,אונו-אלעד,31/05/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,10278,278,אונו-אלעד,31/05/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,10287,287,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,"פ""ת",
קווים,10312,312,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10314,314,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10316,316,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10317,317,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10320,320,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10322,322,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10324,324,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10326,326,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10327,327,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10328,328,"אונו - פ""ת",01/03/2012,01/01/2200,208,1,עירוני,"פ""ת",
קווים,10330,330,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10341,341,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10344,344,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10346,346,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10387,387,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,"פ""ת",
קווים,10452,452,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,10455,455,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,10457,457,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,10461,461,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,10462,462,חשמונאים,24/05/2013,01/01/2200,150,3,בינעירוני,לוד,
קווים,10475,475,חשמונאים,24/05/2013,01/01/2200,150,3,בינעירוני,לוד,
קווים,10476,476,חשמונאים,24/05/2013,01/01/2200,150,3,בינעירוני,לוד,
קווים,10581,581,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10582,582,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10583,583,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10584,584,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10585,585,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10586,586,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10587,587,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10590,590,אונו-אלעד,13/04/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,10595,595,אונו-אלעד,14/04/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,10596,596,אונו-אלעד,14/04/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,10599,599,"אונו - פ""ת",13/06/2012,01/01/2200,208,1,עירוני,"פ""ת",
קווים,10625,625,חדרה-נתניה,18/11/2013,01/01/2200,155,3,בינעירוני,נתניה,
קווים,10627,627,חדרה-נתניה,29/11/2013,01/01/2200,155,3,בינעירוני,נתניה,
קווים,10640,640,חדרה-נתניה,29/11/2013,01/01/2200,155,3,בינעירוני,נתניה,
קווים,10641,641,חדרה-נתניה,29/11/2013,01/01/2200,155,3,בינעירוני,נתניה,
קווים,10642,642,חדרה-נתניה,29/11/2013,01/01/2200,155,3,בינעירוני,נתניה,
קווים,10676,676,ביתר עילית,24/12/2015,01/01/2200,152,3,בינעירוני,,
קווים,10681,681,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10683,683,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10685,685,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10691,691,חדרה-נתניה,22/04/2015,01/01/2200,155,2,אזורי,חדרה,
קווים,10692,692,חדרה-נתניה,22/04/2015,01/01/2200,155,2,אזורי,חדרה,
קווים,10693,693,חדרה-נתניה,22/04/2015,01/01/2200,155,2,אזורי,חדרה,
קווים,10694,694,חדרה-נתניה,22/04/2015,01/01/2200,155,2,אזורי,חדרה,
קווים,10705,705,חדרה-נתניה,31/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,10706,706,חדרה-נתניה,31/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,10708,708,חדרה-נתניה,31/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,10710,710,חדרה-נתניה,31/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,10716,716,חדרה-נתניה,31/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,10730,730,חדרה-נתניה,31/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,10873,873,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10875,875,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10881,881,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10882,882,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10883,883,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10885,885,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,10889,89,חשמונאים,27/12/2015,01/01/2200,150,1,עירוני,מודיעין,
קווים,10892,892,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11117,117,חשמונאים,06/05/2015,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,11128,128,ביתר עילית,27/06/2012,01/01/2200,152,2,אזורי,,
קווים,11137,137,חדרה-נתניה,09/01/2014,01/01/2200,155,3,בינעירוני,נתניה,
קווים,11138,138,ביתר עילית,07/05/2013,01/01/2200,152,3,בינעירוני,,
קווים,11168,168,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,11176,176,אונו-אלעד,13/04/2016,01/01/2200,209,2,אזורי,אלעד,
קווים,11177,177,ביתר עילית,01/10/2013,01/01/2200,152,3,בינעירוני,,
קווים,11179,179,אונו-אלעד,31/05/2016,01/01/2200,209,2,אזורי,אלעד,
קווים,11183,183,"אונו - פ""ת",01/11/2011,01/01/2200,208,2,אזורי,"פ""ת",
קווים,11187,187,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,"פ""ת",
קווים,11198,198,ביתר עילית,27/06/2012,01/01/2200,152,2,אזורי,,
קווים,11199,199,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,11200,200,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11201,201,חשמונאים,01/08/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,11202,202,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,11210,210,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11224,224,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,11225,225,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,11238,238,ביתר עילית,23/12/2015,01/01/2200,152,2,אזורי,,
קווים,11240,240,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11250,250,אונו-אלעד,31/05/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,11251,251,אונו-אלעד,31/05/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,11280,280,אונו-אלעד,31/05/2016,01/01/2200,209,2,אזורי,אלעד,
קווים,11283,283,אונו-אלעד,13/04/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,11284,284,אונו-אלעד,31/05/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,11310,310,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11321,321,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11337,337,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11340,340,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11342,342,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11347,347,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11357,357,חשמונאים,28/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,11377,377,אונו-אלעד,12/04/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,11379,379,אונו-אלעד,13/04/2016,01/01/2200,209,2,אזורי,אלעד,
קווים,11390,390,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,11392,392,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,"פ""ת",
קווים,11398,398,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,11436,436,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,11451,451,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,11454,454,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,11458,458,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,11460,460,חשמונאים,24/05/2013,01/01/2200,150,3,בינעירוני,לוד,
קווים,11464,464,חשמונאים,24/05/2013,01/01/2200,150,3,בינעירוני,לוד,
קווים,11474,474,חשמונאים,24/05/2013,01/01/2200,150,3,בינעירוני,לוד,
קווים,11500,500,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,11502,502,חשמונאים,10/06/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,11504,504,חשמונאים,02/12/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,11555,555,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,11588,588,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11613,613,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11686,686,חשמונאים,25/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11871,871,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11872,872,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11891,891,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11893,893,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,11895,895,חשמונאים,26/06/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12106,106,חשמונאים,08/02/2015,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,12107,107,חשמונאים,08/02/2015,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,12111,111,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,12112,112,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,12129,129,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12131,131,ביתר עילית,25/07/2012,01/01/2200,152,3,בינעירוני,,
קווים,12136,136,חדרה-נתניה,09/01/2014,01/01/2200,155,3,בינעירוני,נתניה,
קווים,12148,148,ביתר עילית,27/06/2012,01/01/2200,152,2,אזורי,,
קווים,12150,150,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,12152,152,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,12153,153,חשמונאים,03/01/2014,01/01/2200,150,2,אזורי,רמלה,
קווים,12155,155,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,12157,157,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,12160,160,חשמונאים,12/10/2015,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,12169,169,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,"פ""ת",
קווים,12180,180,אונו-אלעד,31/05/2016,01/01/2200,209,2,אזורי,אלעד,
קווים,12220,220,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12229,229,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12230,230,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12237,237,ביתר עילית,08/06/2015,01/01/2200,152,3,בינעירוני,,
קווים,12239,239,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12241,241,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12242,242,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12244,244,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12245,245,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,12249,249,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12258,258,חשמונאים,16/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,12270,270,אונו-אלעד,31/05/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,12281,281,אונו-אלעד,31/05/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,12291,291,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12292,292,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12293,293,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12294,294,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12295,295,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12297,297,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12298,298,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,12300,300,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12304,304,חשמונאים,01/01/2015,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12311,311,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12327,327,"אונו - פ""ת",23/08/2012,01/01/2200,208,1,עירוני,"פ""ת",
קווים,12335,335,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,"פ""ת",
קווים,12336,336,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12337,337,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,"פ""ת",
קווים,12477,477,אונו-אלעד,17/04/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,12501,501,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,12505,505,חשמונאים,02/12/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,12580,580,חשמונאים,02/05/2016,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,12729,729,חדרה-נתניה,19/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,13105,105,חשמונאים,08/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,13113,113,חשמונאים,08/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,13114,114,חשמונאים,01/08/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,13132,132,ביתר עילית,01/10/2013,01/01/2200,152,3,בינעירוני,,
קווים,13133,133,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,13139,139,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,13149,149,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,13153,153,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,13156,156,חשמונאים,03/01/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,13158,158,חשמונאים,13/05/2013,01/01/2200,150,3,בינעירוני,לוד,
קווים,13159,159,חשמונאים,16/07/2014,01/01/2200,150,3,בינעירוני,רמלה,
קווים,13176,176,ביתר עילית,23/12/2015,01/01/2200,152,3,בינעירוני,,
קווים,13177,177,אונו-אלעד,12/04/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,13221,221,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,13239,239,חשמונאים,24/05/2013,01/01/2200,150,2,אזורי,לוד,
קווים,13243,243,חדרה-נתניה,05/06/2014,01/01/2200,155,3,בינעירוני,נתניה,
קווים,13245,245,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,13247,247,חשמונאים,03/01/2014,01/01/2200,150,2,אזורי,רמלה,
קווים,13290,290,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,13297,297,חדרה-נתניה,19/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,13300,300,"אונו - פ""ת",29/04/2012,01/01/2200,208,1,עירוני,"פ""ת",
קווים,13330,330,"אונו - פ""ת",23/08/2012,01/01/2200,208,1,עירוני,"פ""ת",
קווים,13331,331,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,13332,332,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,13334,334,חשמונאים,29/10/2013,01/01/2200,150,3,בינעירוני,מודיעין עילית,
קווים,13336,336,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,13347,347,חשמונאים,06/05/2015,01/01/2200,150,3,בינעירוני,לוד,
קווים,14067,67,חדרה-נתניה,31/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,14068,68,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,14101,101,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,14103,103,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,14131,131,חשמונאים,02/07/2015,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,14139,139,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,14154,154,חשמונאים,08/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,14222,222,חשמונאים,26/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,14272,272,אונו-אלעד,31/05/2016,01/01/2200,209,2,אזורי,אלעד,
קווים,14273,273,אונו-אלעד,17/04/2016,01/01/2200,209,2,אזורי,אלעד,
קווים,14282,282,אונו-אלעד,13/04/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,14296,296,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,14301,301,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,אונו,
קווים,14340,340,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,"פ""ת",
קווים,15037,37,חדרה-נתניה,31/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,15067,67,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,"פ""ת",
קווים,15069,69,"אונו - פ""ת",01/11/2011,01/01/2200,208,1,עירוני,"פ""ת",
קווים,15079,79,אונו-אלעד,31/05/2016,01/01/2200,209,3,בינעירוני,אלעד,
קווים,15104,104,חשמונאים,08/07/2013,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,15130,130,חשמונאים,02/07/2015,01/01/2200,150,3,בינעירוני,מודיעין,
קווים,15135,135,חדרה-נתניה,15/12/2013,01/01/2200,155,3,בינעירוני,נתניה,
קווים,15173,173,אונו-אלעד,17/04/2016,01/01/2200,209,2,אזורי,אלעד,
קווים,15174,174,אונו-אלעד,17/04/2016,01/01/2200,209,2,אזורי,אלעד,
קווים,15301,301,"אונו - פ""ת",23/08/2012,01/01/2200,208,1,עירוני,"פ""ת",
קווים,15332,332,"אונו - פ""ת",01/03/2012,01/01/2200,208,1,עירוני,"פ""ת",
קווים,15333,333,"אונו - פ""ת",23/08/2012,01/01/2200,208,1,עירוני,"פ""ת",
קווים,15334,334,"אונו - פ""ת",29/04/2012,01/01/2200,208,1,עירוני,"פ""ת",
קווים,15339,339,"אונו - פ""ת",29/08/2014,01/01/2200,208,1,עירוני,"פ""ת",
קווים,16036,36,חדרה-נתניה,29/11/2013,01/01/2200,155,3,בינעירוני,נתניה,
קווים,16068,68,חדרה-נתניה,07/08/2013,01/01/2200,155,3,בינעירוני,חדרה,
קווים,16078,78,חשמונאים,03/01/2014,01/01/2200,150,1,עירוני,רמלה,
קווים,16151,151,חשמונאים,08/10/2015,01/01/2200,150,3,בינעירוני,רמלה,
קווים,16222,222,ביתר עילית,27/06/2012,01/01/2200,152,3,בינעירוני,,
קווים,17029,29,חדרה-נתניה,29/11/2013,01/01/2200,155,2,אזורי,נתניה,
קווים,17041,41,חדרה-נתניה,29/11/2013,01/01/2200,155,2,אזורי,נתניה,
קווים,17044,44,חדרה-נתניה,29/11/2013,01/01/2200,155,2,אזורי,נתניה,
קווים,17046,46,חדרה-נתניה,31/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
קווים,17053,53,חדרה-נתניה,31/01/2014,01/01/2200,155,3,בינעירוני,חדרה,
