service_id,sunday,monday,tuesday,wednesday,thursday,friday,saturday,start_date,end_date
35212156,0,0,0,0,0,1,0,20160527,20160528
35212157,1,1,1,1,0,0,0,20160518,20160524
35212158,0,0,0,0,1,0,0,20160518,20160524
35212159,0,0,0,0,0,1,0,20160518,20160524
35212160,0,0,0,0,0,0,1,20160518,20160524
35212161,0,0,0,1,0,0,0,20160525,20160525
35212162,0,0,0,1,0,0,0,20160525,20160525
35212163,0,0,0,0,0,1,0,20160529,20160717
35212164,1,0,0,0,0,0,0,20160518,20160524
35212165,0,0,0,0,0,0,1,20160518,20160524
35212166,0,0,0,0,0,0,1,20160527,20160528
35212167,1,0,0,0,0,0,0,20160529,20160529
35212168,1,0,0,0,0,0,0,20160530,20160717
35212169,0,0,0,0,0,0,1,20160530,20160717
35212170,0,0,0,0,1,0,0,20160526,20160526
35212171,0,0,0,0,0,1,0,20160527,20160528
35212172,0,0,0,0,0,0,1,20160527,20160528
35212173,1,1,1,1,0,0,0,20160529,20160717
35212174,0,0,0,0,1,0,0,20160529,20160717
35212175,0,0,0,0,0,1,0,20160529,20160717
35212176,0,0,0,0,0,0,1,20160529,20160717
35212177,0,0,0,1,0,0,0,20160525,20160525
35212178,0,0,0,0,1,0,0,20160526,20160526
35212179,1,0,0,0,0,0,0,20160529,20160717
35212180,0,1,1,1,0,0,0,20160529,20160717
35212181,0,0,0,0,1,0,0,20160529,20160717
35212182,0,0,0,0,0,1,0,20160518,20160524
35212183,0,0,0,0,0,1,0,20160527,20160528
35212184,0,0,0,0,0,1,0,20160529,20160717
35212185,0,0,0,0,0,0,1,20160518,20160524
35212186,0,0,0,0,0,0,1,20160527,20160528
35212187,0,0,0,0,1,0,0,20160526,20160526
35212188,0,0,0,0,0,1,0,20160518,20160524
35212189,0,0,0,0,0,1,0,20160527,20160528
35212190,0,0,0,0,0,0,1,20160529,20160717
35212191,1,0,0,0,0,0,0,20160518,20160524
35212192,0,1,1,1,0,0,0,20160518,20160524
35212193,0,0,0,0,1,0,0,20160518,20160524
35212194,0,0,0,0,0,0,1,20160529,20160717
35212195,1,0,0,0,0,0,0,20160518,20160524
35212196,0,1,1,1,0,0,0,20160518,20160524
35212197,0,0,0,0,1,0,0,20160518,20160524
35212198,0,0,0,1,0,0,0,20160525,20160525
35212199,1,0,0,0,0,0,0,20160529,20160717
35212200,0,1,1,1,0,0,0,20160529,20160717
35212201,0,0,0,0,1,0,0,20160529,20160717
35212202,0,0,0,0,0,1,0,20160529,20160717
35212203,0,0,0,0,0,0,1,20160518,20160524
35212204,0,0,0,0,0,0,1,20160527,20160528
35212205,0,0,0,0,0,1,0,20160518,20160524
35212206,0,0,0,0,0,1,0,20160527,20160528
35212207,0,0,0,0,0,0,1,20160529,20160717
35212208,0,0,0,1,0,0,0,20160525,20160525
35212209,0,0,0,0,1,0,0,20160526,20160526
35212210,1,0,0,0,1,0,0,20160529,20160717
35212211,0,1,1,1,0,0,0,20160529,20160717
35212212,0,0,0,0,1,0,0,20160526,20160526
35212213,1,1,1,1,0,0,0,20160529,20160717
35212214,0,0,0,0,1,0,0,20160529,20160717
35212215,0,0,0,0,0,1,0,20160518,20160524
35212216,0,0,0,0,0,1,0,20160527,20160528
35212217,0,0,0,0,0,1,0,20160529,20160717
35212218,0,0,0,0,0,1,0,20160529,20160717
35212219,0,0,0,0,1,0,0,20160518,20160524
35212220,0,0,0,0,0,0,1,20160518,20160524
35212221,0,0,0,0,0,0,1,20160527,20160528
35212222,0,0,0,1,0,0,0,20160525,20160525
35212223,0,0,0,0,0,1,0,20160527,20160528
35212224,1,0,0,0,0,0,0,20160518,20160524
35212225,0,1,1,1,0,0,0,20160518,20160524
35212226,0,0,0,0,1,0,0,20160518,20160524
35212227,0,0,0,0,1,0,0,20160526,20160526
35212228,1,0,0,0,0,0,0,20160529,20160717
35212229,0,1,1,1,0,0,0,20160529,20160717
35212230,0,0,0,0,1,0,0,20160529,20160717
35212231,0,0,0,0,0,1,0,20160518,20160524
35212232,0,0,0,0,0,0,1,20160518,20160524
35212233,0,0,0,0,0,1,0,20160527,20160528
35212234,0,0,0,0,0,0,1,20160527,20160528
35212235,0,0,0,0,0,1,0,20160529,20160717
35212236,0,0,0,0,0,0,1,20160529,20160717
35212237,0,0,0,0,0,1,0,20160518,20160524
35212238,0,0,0,0,0,1,0,20160527,20160528
35212239,0,0,0,0,0,1,0,20160529,20160717
35212240,1,0,0,0,0,0,0,20160518,20160524
35212241,0,1,1,1,0,0,0,20160518,20160524
35212242,0,0,0,0,1,0,0,20160518,20160524
35212243,0,0,0,1,0,0,0,20160525,20160525
35212244,1,0,0,0,0,0,0,20160529,20160717
35212245,0,1,1,1,0,0,0,20160529,20160717
35212246,0,0,0,0,1,0,0,20160529,20160717
35212247,0,0,0,0,0,1,0,20160518,20160524
35212248,0,0,0,0,0,1,0,20160527,20160528
35212249,0,0,0,0,0,1,0,20160529,20160717
35212250,0,0,0,0,0,1,0,20160529,20160717
35212251,0,0,0,0,0,0,1,20160518,20160524
35212252,0,0,0,0,0,0,1,20160527,20160528
35212253,1,0,0,0,1,0,0,20160518,20160524
35212254,0,1,1,1,0,0,0,20160518,20160524
35216544,1,1,1,1,1,0,0,20160518,20160525
35216545,0,0,0,0,0,1,0,20160518,20160525
35216546,0,0,0,0,1,0,0,20160526,20160526
35216547,1,1,1,1,1,0,0,20160518,20160525
35216548,0,0,0,0,0,1,0,20160518,20160525
35216549,0,0,0,0,1,0,0,20160526,20160526
35216550,1,1,1,1,1,1,0,20160527,20160717
35216551,0,0,0,0,1,0,0,20160526,20160526
35216552,1,1,1,1,1,1,0,20160518,20160525
35216553,1,1,1,1,1,1,0,20160527,20160717
35216554,1,1,1,1,1,0,0,20160527,20160717
35216555,0,0,0,0,0,1,0,20160527,20160717
35216556,0,0,0,0,1,0,0,20160526,20160526
35216557,1,1,1,1,1,0,0,20160527,20160717
35216558,0,0,0,0,0,1,0,20160527,20160717
35216559,1,1,1,1,1,0,0,20160518,20160525
35216560,0,0,0,0,0,1,0,20160518,20160525
35216561,0,0,0,0,1,0,0,20160526,20160526
35216562,1,1,1,1,1,0,0,20160527,20160717
35216563,0,0,0,0,0,1,0,20160527,20160717
35216564,1,1,1,1,1,1,0,20160518,20160525
35216565,1,1,1,1,1,0,0,20160527,20160717
35216566,0,0,0,0,0,1,0,20160527,20160717
35216567,1,1,1,1,1,0,0,20160527,20160717
35216568,1,1,1,1,1,0,0,20160518,20160525
35216569,0,0,0,0,0,1,0,20160518,20160525
35216570,1,1,1,1,1,1,0,20160527,20160717
35216571,1,1,1,1,1,0,0,20160518,20160525
35216572,0,0,0,0,0,1,0,20160518,20160525
35216573,1,1,1,1,1,0,0,20160518,20160525
35216574,1,1,1,1,1,0,0,20160527,20160717
35216575,0,0,0,0,0,1,0,20160527,20160717
35216576,0,0,0,1,0,0,0,20160525,20160525
35216577,0,0,0,0,1,0,0,20160526,20160526
35216578,1,1,1,1,1,0,0,20160527,20160717
35216579,0,0,0,0,0,1,0,20160527,20160717
35216580,1,1,1,1,1,0,0,20160518,20160524
35216581,0,0,0,0,0,1,0,20160518,20160524
35216582,1,1,1,1,1,1,0,20160518,20160525
35216583,1,1,1,1,1,0,0,20160518,20160524
35216584,0,0,0,0,0,1,0,20160518,20160524
35216585,0,0,0,1,0,0,0,20160525,20160525
35216586,0,0,0,0,1,0,0,20160526,20160526
35216587,1,1,1,1,1,0,0,20160527,20160717
35216588,0,0,0,0,0,1,0,20160527,20160717
35216589,0,0,0,0,1,0,0,20160526,20160526
35216590,1,1,1,1,1,1,0,20160527,20160717
35216591,1,1,1,1,1,0,0,20160518,20160524
35216592,0,0,0,0,0,1,0,20160518,20160524
35216593,0,0,0,0,1,0,0,20160526,20160526
35216594,0,0,0,1,0,0,0,20160525,20160525
35216595,1,1,1,1,1,0,0,20160527,20160717
35216596,0,0,0,0,0,1,0,20160527,20160717
35216597,1,1,1,1,1,1,0,20160518,20160525
35216598,0,0,0,0,1,0,0,20160526,20160526
35216599,0,0,0,1,0,0,0,20160525,20160525
35216600,1,1,1,1,1,0,0,20160527,20160717
35216601,0,0,0,0,0,1,0,20160527,20160717
35216602,1,1,1,1,1,0,0,20160518,20160524
35216603,0,0,0,0,0,1,0,20160518,20160524
35216604,0,0,0,0,1,0,0,20160526,20160526
35216605,1,1,1,1,1,1,0,20160527,20160717
35216606,0,1,0,0,0,0,0,20160523,20160523
35216607,1,1,1,1,1,0,0,20160524,20160524
35216608,0,0,0,0,1,0,0,20160526,20160526
35216609,0,0,0,0,0,1,0,20160527,20160527
35216610,1,1,1,1,1,0,0,20160528,20160717
35216611,0,0,0,0,0,1,0,20160528,20160717
35216612,1,1,1,1,1,0,0,20160518,20160521
35216613,0,0,0,0,0,1,0,20160518,20160521
35216614,1,0,0,0,0,0,0,20160522,20160522
35216615,0,0,0,1,0,0,0,20160525,20160525
35216616,1,1,1,1,1,0,0,20160518,20160521
35216617,0,0,0,0,0,1,0,20160518,20160521
35216618,1,0,0,0,0,0,0,20160522,20160522
35216619,0,0,0,1,0,0,0,20160525,20160525
35216620,0,1,0,0,0,0,0,20160523,20160523
35216621,1,1,1,1,1,0,0,20160524,20160524
35216622,0,0,0,0,1,0,0,20160526,20160526
35216623,0,0,0,0,0,1,0,20160527,20160527
35216624,1,1,1,1,1,0,0,20160528,20160717
35216625,0,0,0,0,0,1,0,20160528,20160717
35216626,0,1,0,0,0,0,0,20160523,20160523
35216627,0,1,1,1,1,0,0,20160524,20160524
35216628,0,0,0,0,0,1,0,20160527,20160527
35216629,1,0,0,0,0,0,0,20160528,20160717
35216630,0,1,1,1,1,0,0,20160528,20160717
35216631,0,0,0,0,0,1,0,20160528,20160717
35216632,0,0,0,0,0,0,1,20160528,20160717
35216633,0,0,0,1,0,0,0,20160525,20160525
35216634,0,0,0,0,1,0,0,20160526,20160526
35216635,0,1,1,1,1,0,0,20160518,20160521
35216636,0,0,0,0,0,1,0,20160518,20160521
35216637,0,0,0,0,0,0,1,20160518,20160521
35216638,1,0,0,0,0,0,0,20160522,20160522
35216639,0,0,0,1,0,0,0,20160525,20160525
35216640,0,0,0,0,1,0,0,20160526,20160526
35216641,1,1,1,1,1,0,0,20160518,20160521
35216642,0,0,0,0,0,1,0,20160518,20160521
35216643,0,0,0,0,0,0,1,20160518,20160521
35216644,1,0,0,0,0,0,0,20160522,20160522
35216645,0,1,0,0,0,0,0,20160523,20160523
35222364,0,0,0,0,0,1,0,20160518,20160524
35222365,0,0,0,0,1,0,0,20160526,20160526
35222366,1,1,1,1,1,0,0,20160518,20160524
35222367,0,0,0,0,0,1,0,20160518,20160524
35222368,0,0,0,1,0,0,0,20160525,20160525
35222369,0,0,0,0,1,0,0,20160526,20160526
35222370,1,1,1,1,1,0,0,20160527,20160717
35222371,0,0,0,0,0,1,0,20160527,20160717
35222372,1,1,1,1,1,0,0,20160518,20160524
35222373,1,1,1,1,1,0,0,20160518,20160524
35222374,0,0,0,0,0,1,0,20160518,20160524
35222375,0,0,0,1,0,0,0,20160525,20160525
35222376,0,0,0,0,1,0,0,20160526,20160526
35222377,1,1,1,1,1,0,0,20160527,20160717
35222378,0,0,0,0,0,1,0,20160527,20160717
35222379,0,0,0,1,0,0,0,20160525,20160525
35222380,1,1,1,1,1,0,0,20160518,20160717
35222381,1,1,1,1,1,0,0,20160518,20160717
35222382,1,1,1,1,1,0,0,20160518,20160610
35222383,0,0,0,0,0,1,0,20160518,20160610
35222384,1,1,1,1,1,0,0,20160614,20160717
35222385,0,0,0,0,0,1,0,20160614,20160717
35222386,0,1,0,0,0,0,0,20160613,20160613
35222387,1,1,1,1,1,0,0,20160614,20160717
35222388,0,0,0,0,0,1,0,20160614,20160717
35222389,0,1,0,0,0,0,0,20160613,20160613
35222390,1,1,1,1,1,0,0,20160518,20160610
35222391,0,0,0,0,0,1,0,20160518,20160610
35222392,0,0,0,0,0,1,0,20160527,20160527
35222393,1,0,0,0,0,0,0,20160528,20160717
35222394,0,1,1,1,1,0,0,20160528,20160717
35222395,0,0,0,0,0,1,0,20160528,20160717
35222396,0,0,0,0,0,0,1,20160528,20160717
35222397,0,0,0,0,0,1,0,20160527,20160527
35222398,1,0,0,0,0,0,0,20160528,20160717
35222399,0,1,1,1,1,0,0,20160528,20160717
35222400,0,0,0,0,0,1,0,20160528,20160717
35222401,0,0,0,0,0,0,1,20160528,20160717
35222402,1,0,0,0,0,0,0,20160518,20160525
35222403,0,1,1,1,1,0,0,20160518,20160525
35222404,0,0,0,0,0,1,0,20160518,20160525
35222405,0,0,0,0,0,0,1,20160518,20160525
35222406,0,0,0,0,1,0,0,20160526,20160526
35222407,1,0,0,0,0,0,0,20160518,20160525
35222408,0,1,1,1,1,0,0,20160518,20160525
35222409,0,0,0,0,0,1,0,20160518,20160525
35222410,0,0,0,0,0,0,1,20160518,20160525
35222411,0,0,0,0,1,0,0,20160526,20160526
35222412,0,0,0,0,1,0,0,20160526,20160526
35222413,1,1,1,1,1,0,0,20160527,20160717
35222414,0,0,0,0,1,0,0,20160526,20160526
35222415,1,1,1,1,1,0,0,20160527,20160717
35222416,1,1,1,1,1,0,0,20160518,20160524
35222417,0,0,0,1,0,0,0,20160525,20160525
35222418,1,1,1,1,1,0,0,20160518,20160524
35222419,0,0,0,1,0,0,0,20160525,20160525
35222420,1,1,1,1,1,0,0,20160518,20160717
35222421,0,0,0,0,0,1,0,20160518,20160717
35222422,1,1,1,1,1,0,0,20160518,20160717
35222423,0,0,0,0,0,1,0,20160518,20160717
35222424,1,1,1,1,1,1,0,20160518,20160524
35222425,0,0,0,1,0,0,0,20160525,20160525
35222426,0,0,0,0,1,0,0,20160526,20160526
35222427,1,1,1,1,1,1,0,20160527,20160717
35222428,1,1,1,1,1,0,0,20160518,20160524
35222429,0,0,0,0,0,1,0,20160518,20160524
35222430,0,0,0,0,0,0,1,20160518,20160524
35222431,0,0,0,0,1,0,0,20160526,20160526
35222432,1,1,1,1,1,0,0,20160527,20160717
35222433,0,0,0,0,0,1,0,20160527,20160717
35222434,0,0,0,0,0,0,1,20160527,20160717
35222435,0,0,0,1,0,0,0,20160525,20160525
35222436,1,1,1,1,1,0,0,20160527,20160717
35222437,0,0,0,0,0,1,0,20160527,20160717
35222438,0,0,0,1,0,0,0,20160525,20160525
35222439,0,0,0,0,1,0,0,20160526,20160526
35222440,0,0,0,1,0,0,0,20160525,20160525
35222441,1,1,1,1,1,0,0,20160527,20160717
35222442,0,0,0,0,0,1,0,20160527,20160717
35222443,0,0,0,1,0,0,0,20160525,20160525
35222444,1,1,1,1,1,0,0,20160518,20160524
35222445,0,0,0,0,0,1,0,20160518,20160524
35222446,0,0,0,0,1,0,0,20160526,20160526
35222447,1,1,1,1,1,0,0,20160518,20160524
35222448,0,0,0,0,0,1,0,20160518,20160524
35222449,0,0,0,0,0,0,1,20160518,20160524
35222450,1,1,1,1,1,0,0,20160527,20160717
35222451,0,0,0,0,0,1,0,20160527,20160717
35222452,0,0,0,0,0,0,1,20160527,20160717
35222453,1,1,1,1,1,0,0,20160518,20160524
35222454,0,0,0,0,0,1,0,20160518,20160524
35222455,0,0,0,0,1,0,0,20160526,20160526
35222456,1,1,1,1,1,0,0,20160518,20160524
35222457,1,1,1,1,1,0,0,20160518,20160524
35222458,0,0,0,1,0,0,0,20160525,20160525
35222459,0,0,0,0,1,0,0,20160526,20160526
35222460,1,1,1,1,1,0,0,20160527,20160717
35222461,0,0,0,1,0,0,0,20160525,20160525
35222462,0,0,0,0,1,0,0,20160526,20160526
35222463,1,1,1,1,1,0,0,20160527,20160717
35222464,1,0,0,0,0,0,0,20160518,20160524
35222465,0,1,1,1,1,0,0,20160518,20160524
35225537,1,1,1,1,1,0,0,20160518,20160717
35225538,1,1,1,1,1,0,0,20160518,20160717
35225539,1,1,1,1,1,0,0,20160518,20160717
35225540,1,1,1,1,1,0,0,20160518,20160717
35225541,0,0,0,0,0,0,1,20160518,20160717
35225542,1,1,1,1,1,0,0,20160518,20160717
35225543,0,0,0,0,0,0,1,20160518,20160717
35225544,0,0,0,0,0,1,0,20160518,20160717
35225545,1,1,1,1,1,0,0,20160518,20160717
35225546,0,0,0,0,0,0,1,20160518,20160717
35225547,0,0,0,0,0,1,0,20160518,20160717
35225548,1,1,1,1,1,0,0,20160518,20160717
35225549,1,1,1,1,1,0,0,20160518,20160717
35225550,1,1,1,1,1,0,0,20160518,20160717
35225551,1,1,1,1,1,0,0,20160518,20160717
35225552,0,0,0,0,0,1,0,20160518,20160717
35225553,0,0,0,0,0,1,0,20160518,20160717
35225554,1,1,1,1,1,0,0,20160518,20160524
35225555,0,0,0,0,0,1,0,20160518,20160524
35225556,1,1,1,1,1,0,0,20160526,20160717
35225557,0,0,0,0,0,1,0,20160526,20160717
35225558,0,0,0,1,0,0,0,20160525,20160525
35225559,1,1,1,1,1,0,0,20160526,20160717
35225560,0,0,0,0,0,1,0,20160526,20160717
35225561,1,1,1,1,1,1,0,20160518,20160524
35225562,0,0,0,1,0,0,0,20160525,20160525
35225563,0,0,0,1,0,0,0,20160525,20160525
35225564,1,1,1,1,1,0,0,20160518,20160524
35225565,0,0,0,0,0,1,0,20160518,20160524
35225566,0,0,0,0,1,0,0,20160526,20160526
35225567,1,1,1,1,1,1,0,20160527,20160717
35225568,1,1,1,1,1,0,0,20160518,20160524
35225569,0,0,0,1,0,0,0,20160525,20160525
35225570,0,0,0,0,1,0,0,20160526,20160526
35225571,1,1,1,1,1,0,0,20160527,20160717
35225572,1,1,1,1,1,0,0,20160527,20160717
35225573,0,0,0,0,1,0,0,20160526,20160526
35225574,1,1,1,1,1,0,0,20160518,20160524
35225575,0,0,0,1,0,0,0,20160525,20160525
35225576,0,0,0,0,1,0,0,20160526,20160526
35225577,1,1,1,1,1,0,0,20160518,20160524
35225578,0,0,0,1,0,0,0,20160525,20160525
35225579,1,1,1,1,1,0,0,20160527,20160717
35225580,1,1,1,1,1,0,0,20160518,20160717
35225581,0,0,0,0,0,1,0,20160518,20160717
35225582,0,0,0,0,0,0,1,20160518,20160717
35225583,1,1,1,1,1,0,0,20160518,20160524
35225584,0,0,0,0,0,1,0,20160518,20160524
35225585,0,0,0,0,0,0,1,20160518,20160524
35225586,0,0,0,1,0,0,0,20160525,20160525
35225587,0,0,0,0,1,0,0,20160526,20160526
35225588,1,1,1,1,1,0,0,20160527,20160717
35225589,0,0,0,0,0,1,0,20160527,20160717
35225590,0,0,0,0,0,0,1,20160527,20160717
35225591,0,0,0,0,0,1,0,20160518,20160524
35225592,0,0,0,0,0,0,1,20160518,20160524
35225593,0,0,0,0,0,1,0,20160518,20160524
35225594,0,0,0,0,0,0,1,20160518,20160524
35225595,0,0,0,0,0,1,0,20160527,20160717
35225596,0,0,0,0,0,0,1,20160527,20160717
35225597,0,0,0,0,0,1,0,20160527,20160717
35225598,0,0,0,0,0,0,1,20160527,20160717
35225599,1,1,1,1,1,1,0,20160518,20160524
35225600,1,1,1,1,1,0,0,20160518,20160524
35225601,0,0,0,0,0,1,0,20160518,20160524
35225602,0,0,0,1,0,0,0,20160525,20160525
35225603,0,0,0,0,1,0,0,20160526,20160526
35225604,1,1,1,1,1,0,0,20160527,20160717
35225605,0,0,0,0,0,1,0,20160527,20160717
35225606,0,0,0,1,0,0,0,20160525,20160525
35225607,0,0,0,0,1,0,0,20160526,20160526
35225608,1,1,1,1,1,1,0,20160527,20160717
35225609,1,1,1,1,1,0,0,20160518,20160524
35225610,0,0,0,0,0,1,0,20160518,20160524
35225611,0,0,0,0,0,0,1,20160518,20160524
35225612,0,0,0,1,0,0,0,20160525,20160525
35225613,0,0,0,0,1,0,0,20160526,20160526
35225614,0,0,0,1,0,0,0,20160525,20160525
35225615,0,0,0,0,1,0,0,20160526,20160526
35225616,1,1,1,1,1,0,0,20160527,20160717
35225617,0,0,0,0,0,1,0,20160527,20160717
35225618,0,0,0,0,0,0,1,20160527,20160717
35225619,1,1,1,1,1,0,0,20160527,20160717
35225620,0,0,0,0,0,1,0,20160527,20160717
35225621,0,0,0,0,0,0,1,20160527,20160717
35225622,1,1,1,1,1,0,0,20160518,20160524
35225623,0,0,0,0,0,1,0,20160518,20160524
35225624,0,0,0,0,0,0,1,20160518,20160524
35225625,1,0,0,0,0,0,0,20160518,20160524
35225626,0,1,1,1,0,0,0,20160518,20160524
35225627,0,0,0,0,1,0,0,20160518,20160524
35225628,0,0,0,0,0,1,0,20160518,20160524
35225629,0,0,0,0,0,0,1,20160518,20160524
35225630,0,0,0,1,0,0,0,20160525,20160525
35225631,0,0,0,0,1,0,0,20160526,20160526
35225632,1,0,0,0,0,0,0,20160527,20160717
35225633,0,1,1,1,0,0,0,20160527,20160717
35225634,0,0,0,0,1,0,0,20160527,20160717
35225635,0,0,0,0,0,1,0,20160527,20160717
35225636,0,0,0,0,0,0,1,20160527,20160717
35225637,0,0,0,1,0,0,0,20160525,20160525
35225638,0,0,0,0,1,0,0,20160526,20160526
35228283,1,1,1,1,1,1,0,20160518,20160524
35228284,0,0,0,1,0,0,0,20160525,20160525
35228285,1,1,1,1,1,0,0,20160518,20160524
35228286,0,0,0,0,0,1,0,20160518,20160524
35228287,0,0,0,1,0,0,0,20160525,20160525
35228288,1,1,1,1,1,0,0,20160527,20160717
35228289,0,0,0,0,0,1,0,20160527,20160717
35228290,0,0,0,1,0,0,0,20160525,20160525
35228291,1,1,1,1,1,1,0,20160527,20160717
35228292,1,1,1,1,1,1,0,20160518,20160524
35228293,1,1,1,1,1,1,0,20160527,20160717
35228294,0,0,0,1,0,0,0,20160525,20160525
35228295,1,1,1,1,1,0,0,20160518,20160524
35228296,0,0,0,0,0,1,0,20160518,20160524
35228297,1,1,1,1,1,0,0,20160518,20160524
35228298,0,0,0,0,0,1,0,20160518,20160524
35228299,0,0,0,1,0,0,0,20160525,20160525
35228300,1,1,1,1,1,0,0,20160518,20160524
35228301,0,0,0,0,0,1,0,20160518,20160524
35228302,1,1,1,1,1,0,0,20160527,20160717
35228303,0,0,0,0,0,1,0,20160527,20160717
35228304,0,0,0,1,0,0,0,20160525,20160525
35228305,1,1,1,1,1,0,0,20160527,20160717
35228306,0,0,0,0,0,1,0,20160527,20160717
35228307,1,1,1,1,1,0,0,20160527,20160717
35228308,0,0,0,0,0,1,0,20160527,20160717
35228309,1,1,1,1,1,0,0,20160518,20160524
35228310,0,0,0,0,0,1,0,20160518,20160524
35228311,1,1,1,1,1,0,0,20160527,20160717
35228312,0,0,0,0,0,1,0,20160527,20160717
35228313,1,1,1,1,1,0,0,20160518,20160524
35228314,0,0,0,0,0,1,0,20160518,20160524
35228315,0,0,0,1,0,0,0,20160525,20160525
35228316,0,0,0,1,0,0,0,20160525,20160525
35228317,1,1,1,1,1,1,0,20160518,20160524
35228318,0,0,0,1,0,0,0,20160525,20160525
35228319,1,1,1,1,1,1,0,20160527,20160717
35228320,1,1,1,1,1,0,0,20160527,20160717
35228321,0,0,0,0,0,1,0,20160527,20160717
35228322,1,1,1,1,1,1,0,20160527,20160717
35228323,1,1,1,1,1,0,0,20160518,20160524
35228324,0,0,0,0,0,1,0,20160518,20160524
35228325,0,0,0,1,0,0,0,20160525,20160525
35228326,1,1,1,1,1,1,0,20160518,20160524
35228327,0,0,0,1,0,0,0,20160525,20160525
35228328,1,1,1,1,1,0,0,20160527,20160717
35228329,0,0,0,0,0,1,0,20160527,20160717
35228330,1,1,1,1,1,0,0,20160518,20160524
35228331,0,0,0,0,0,1,0,20160518,20160524
35228332,0,0,0,1,0,0,0,20160525,20160525
35228333,1,1,1,1,1,0,0,20160527,20160717
35228334,0,0,0,0,0,1,0,20160527,20160717
35228335,1,1,1,1,1,1,0,20160518,20160524
35228336,0,0,0,1,0,0,0,20160525,20160525
35228337,1,1,1,1,1,1,0,20160527,20160717
35228338,1,1,1,1,1,1,0,20160518,20160524
35228339,0,0,0,1,0,0,0,20160525,20160525
35228340,1,1,1,1,1,0,0,20160527,20160717
35228341,0,0,0,0,0,1,0,20160527,20160717
35228342,1,1,1,1,1,0,0,20160518,20160524
35228343,0,0,0,0,0,1,0,20160518,20160524
35228344,0,0,0,1,0,0,0,20160525,20160525
35228345,1,1,1,1,1,0,0,20160527,20160717
35228346,0,0,0,0,0,1,0,20160527,20160717
35228347,1,1,1,1,1,0,0,20160518,20160524
35228348,0,0,0,0,0,1,0,20160518,20160524
35228349,0,0,0,1,0,0,0,20160525,20160525
35228350,1,1,1,1,1,0,0,20160527,20160717
35228351,0,0,0,0,0,1,0,20160527,20160717
35228352,0,0,0,1,0,0,0,20160525,20160525
35228353,1,1,1,1,1,1,0,20160527,20160717
35228354,1,1,1,1,1,0,0,20160518,20160524
35228355,0,0,0,0,0,1,0,20160518,20160524
35228356,0,0,0,1,0,0,0,20160525,20160525
35228357,0,0,0,1,0,0,0,20160525,20160525
35228358,1,1,1,1,1,1,0,20160518,20160524
35228359,1,1,1,1,1,1,0,20160527,20160717
35228360,1,1,1,1,1,1,0,20160518,20160524
35228361,1,1,1,1,1,1,0,20160527,20160717
35228362,1,1,1,1,1,0,0,20160518,20160524
35228363,0,0,0,0,0,1,0,20160518,20160524
35228364,0,0,0,1,0,0,0,20160525,20160525
35228365,1,1,1,1,1,0,0,20160527,20160717
35228366,0,0,0,0,0,1,0,20160527,20160717
35228367,1,1,1,1,1,1,0,20160518,20160524
35228368,1,1,1,1,1,1,0,20160527,20160717
35228369,1,1,1,1,1,0,0,20160518,20160524
35228370,0,0,0,0,0,1,0,20160518,20160524
35228371,0,0,0,1,0,0,0,20160525,20160525
35228372,0,0,0,1,0,0,0,20160525,20160525
35228373,1,1,1,1,1,0,0,20160527,20160717
35228374,0,0,0,0,0,1,0,20160527,20160717
35228375,1,1,1,1,1,0,0,20160518,20160524
35228376,0,0,0,0,0,1,0,20160518,20160524
35228377,0,0,0,1,0,0,0,20160525,20160525
35228378,1,1,1,1,1,0,0,20160527,20160717
35228379,0,0,0,0,0,1,0,20160527,20160717
35228380,1,1,1,1,1,1,0,20160518,20160524
35228381,1,1,1,1,1,1,0,20160527,20160717
35228382,0,0,0,1,0,0,0,20160525,20160525
35228383,1,1,1,1,1,0,0,20160527,20160717
35228384,0,0,0,0,0,1,0,20160527,20160717
35223071,0,0,0,1,0,0,0,20160525,20160525
35223072,1,1,1,1,1,0,0,20160527,20160717
35225639,1,1,1,1,1,0,0,20160518,20160524
35225640,0,0,0,0,0,1,0,20160518,20160524
35225641,0,0,0,0,0,0,1,20160518,20160524
35225642,1,1,1,1,1,0,0,20160527,20160717
35225643,0,0,0,0,0,1,0,20160527,20160717
35225644,0,0,0,0,0,0,1,20160527,20160717
35225645,1,0,0,0,0,0,0,20160518,20160717
35225646,0,1,1,1,1,0,0,20160518,20160717
35225647,0,0,0,0,0,1,0,20160518,20160717
35225648,0,0,0,0,0,0,1,20160518,20160717
35225649,1,0,0,0,0,0,0,20160518,20160717
35225650,0,1,1,1,1,0,0,20160518,20160717
35225651,0,0,0,0,0,1,0,20160518,20160717
35225652,0,0,0,0,0,0,1,20160518,20160717
35225653,1,1,1,1,1,0,0,20160518,20160525
35225654,0,0,0,0,0,1,0,20160518,20160525
35225655,0,0,0,0,1,0,0,20160526,20160526
35225656,1,0,0,0,0,0,0,20160518,20160525
35225657,0,1,1,1,1,0,0,20160518,20160525
35225658,0,0,0,0,0,1,0,20160518,20160525
35225659,0,0,0,0,1,0,0,20160526,20160526
35225660,1,1,1,1,1,0,0,20160518,20160525
35225661,0,0,0,0,0,1,0,20160518,20160525
35225662,0,0,0,0,1,0,0,20160526,20160526
35225663,1,1,1,1,1,0,0,20160527,20160717
35225664,0,0,0,0,0,1,0,20160527,20160717
35225665,1,1,1,1,1,0,0,20160518,20160525
